Name,Tm,smiles,Cation,Anion,reference
"2-(dodecyloxy)-N,N,N-trimethyl-2-oxoethan-1-aminium dicyanamide",331.1,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C.N#C[N-]C#N,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C,N#C[N-]C#N,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-decyl-3-methylimidazolium tetrafluoroborate,280.0,CCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",300.1,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-3-methylimidazolium trifluoromethanesulfonate,288.0,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,"Molecules 2021, 26(9), 2454"
"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate",317.6,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Butyl-3-methylimidazolium trifluoromethanesulfonate,289.2234848,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-butyl-3-methylimidazolium chloride,340.0,CCCCn1cc[n+](C)c1.[Cl-],CCCCn1cc[n+](C)c1,[Cl-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"1-hexyl-2,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)imide",268.0,CCCCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Molecules 2021, 26(9), 2454"
"pyridinium, 4-(1-hexadecylheptadecyl)-1-methyl-, chloride",337.0,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1.[Cl-],CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)c1cc[n+](C)cc1,[Cl-],"Molecules 2021, 26(9), 2454"
"1-(2,2-dimethylpropionyloxy)-2-ethyl-3-[2-(4-chlorophenyl)-2-oxoethyl]imidazolium bromide",457.15,CCc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],CCc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
N-ethyl-N-methylpiperidinium bromide,382.39,CC[N+]1(C)CCCCC1.[Br-],CC[N+]1(C)CCCCC1,[Br-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
Tetrabutylammonium tris(trifluoromethylsulfonyl)methide,332.2790698,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
3-methyl-1-octadecyl-1H-imidazolium bis(trifluoromethylsulfonyl)imide,328.1,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
1-Butyl-3-ethylimidazolium trifluoroacetate,233.0910764,CCCCn1cc[n+](CC)c1.O=C([O-])C(F)(F)F,CCCCn1cc[n+](CC)c1,O=C([O-])C(F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
diethylammonium acetate,320.6,CC[NH2+]CC.CC(=O)[O-],CC[NH2+]CC,CC(=O)[O-],"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
"2-methoxy-N,N,N-trimethylethan-1-aminium tetrafluoroborate",327.1,COCC[N+](C)(C)C.F[B-](F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)F,"Ind. Eng. Chem. Res. 2022, 61, 13, 4683�4706"
didecyldiethylammonium bromide,318.0,CCCCCCCCCC[N+](CC)(CC)CCCCCCCCCC.[Br-],CCCCCCCCCC[N+](CC)(CC)CCCCCCCCCC,[Br-],"Molecules 2021, 26(9), 2454"
