T,P,vis,SMILES,Cation,Anion
308.15,101.325,-2.820771071,Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc[n+](CC(C)C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.175,101.325,-2.645779875,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
328.15,100.0,-4.595219855,CCCCn1cc[n+](C)c1.N#CC(C#N)C#N,CCCCn1cc[n+](C)c1,N#CC(C#N)C#N
388.1,101.325,-3.007804855,CCCC[n+]1ccccc1.[Br-],CCCC[n+]1ccccc1,[Br-]
343.0,100.0,-3.506557897,CN(C)C(N)=[N+](C)C.O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CN(C)C(N)=[N+](C)C,O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
303.15,83.0,-0.499226488,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.0,-1.760260802,CCn1cc[n+](C)c1.[NH3+]CC(=O)[O-],CCn1cc[n+](C)c1,[NH3+]CC(=O)[O-]
303.0,101.325,-2.744195648,CCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.325,-1.280134165,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1cc(C)cc(C)c1CCCCC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,101.325,-1.331806176,C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C[n+]1ccn(CCO)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
293.15,101.325,-0.574475651,Cn1ccnc1.O=S(=O)(O)O,O=S(=O)(O)O,O=S(=O)(O)O
313.15,101.325,-1.991064431,CCCCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCCCOS(=O)(=O)[O-]
298.15,101.325,1.902107526,CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],CCCC[N+](C)(CCCC)CCCC,NCCS(=O)(=O)[O-]
338.15,101.0,-4.04612599,CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[N+](C)(CC)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
293.15,100.0,-2.114447151,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCOS(=O)(=O)[O-]
333.15,101.325,-2.95651156,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cnc[n-]1,CCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cnc[n-]1
298.15,101.325,-0.618039708,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
288.15,100.0,-0.171975265,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#CNC#N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,N#CNC#N
313.15,101.325,-2.574393816,CCCCCC[n+]1cc(C)cc(C)c1C.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[n+]1cc(C)cc(C)c1C,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F
283.15,101.325,-1.764922815,COCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.56,13080.0,-2.343407088,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
313.15,50230.0,-1.754463684,CCCC[n+]1ccccc1C.F[B-](F)(F)F,CCCC[n+]1ccccc1C,F[B-](F)(F)F
308.15,10000.0,-3.759301918,CCCC[n+]1cccc(C)c1.N#CNC#N,CCCC[n+]1cccc(C)c1,N#CNC#N
293.0,100.0,-3.324236341,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,101.0,-2.90589157,CC[NH+]1C=CN(C)C1.O=C([O-])C1CCCN1,CC[NH+]1C=CN(C)C1,O=C([O-])C1CCCN1
269.33,100.0,-0.776528789,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
400.19,100.0,-5.176985081,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
313.15,101.325,-1.573105983,CCCCn1cc[n+](C)c1.COP(=O)([O-])OC,CCCCn1cc[n+](C)c1,COP(=O)([O-])OC
293.15,100.0,-3.213888283,CCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,CCCCn1cc[n+](C)c1,N#C[B-](C#N)(C#N)C#N
343.15,15000.0,-3.460947386,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F
288.0,100.0,-3.11002142,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
363.15,100.0,-4.833954617,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
363.15,350300.0,-3.009831198,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
288.15,101.325,-2.440698395,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,68870.0,-1.358679194,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
355.92,101.325,-3.186892779,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
328.0,101.325,-4.976233867,CC(=O)O.CCN(CC)CC,CCN(CC)CC,CCN(CC)CC
293.15,101.325,-0.515838166,CCCCCn1cc[n+](C)c1C.O=S(=O)([O-])O,CCCCCn1cc[n+](C)c1C,O=S(=O)([O-])O
318.15,101.3,-4.472389075,CCCn1cc[n+](C)c1.N#CNC#N,CCCn1cc[n+](C)c1,N#CNC#N
322.6,101.325,-3.310169083,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCOS(=O)(=O)[O-]
323.15,101.325,-3.109349,CCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.13,101.325,-1.754463684,CCCCP(=O)(O)O.CCCC[N+]1(C)CCCC1,CCCC[N+]1(C)CCCC1,CCCC[N+]1(C)CCCC1
318.15,83.0,-1.194022473,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.15,101.325,-0.236988958,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Clc1nc[n-]c1Cl,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,Clc1nc[n-]c1Cl
293.15,101.325,1.960094784,CCCCCCn1cc[n+](CCC#N)c1.O=S(=O)([O-])c1ccccc1,CCCCCCn1cc[n+](CCC#N)c1,O=S(=O)([O-])c1ccccc1
338.15,101.325,-2.343407088,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1cnc[n-]1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=[N+]([O-])c1cnc[n-]1
303.19,101.325,-2.26336438,CCCC[n+]1cccc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cccc(C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
279.0,100.0,-1.481924592,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
303.15,100.0,-3.135914304,CCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
288.15,29960.0,-2.739540868,CCCC[n+]1cccc(C)c1.N#CNC#N,CCCC[n+]1cccc(C)c1,N#CNC#N
343.15,100.0,-4.128936007,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
309.8,101.325,-3.759301918,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.N#CNC#N,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1,N#CNC#N
313.15,101.325,-4.186130958,CCn1cc[n+](C)c1.N#C[S-],CCn1cc[n+](C)c1,N#C[S-]
373.15,101.325,-4.374058465,CCCCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,CCn1cc[n+](C)c1,CCCCOS(=O)(=O)[O-]
323.15,100.0,-1.560647748,COP(=O)(O)OC.C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1,C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1,C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1
303.1,101.325,-1.966827397,CCC#N.CCCC[n+]1cc[nH]c1.N#CNC#N,CCCC[n+]1cc[nH]c1,CCCC[n+]1cc[nH]c1
363.15,201300.0,-3.168895893,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,101.325,-4.607673316,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[S+](C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
338.0,101.325,-3.509896799,CCCC[n+]1cc[nH]c1.O=C([O-])c1ccccc1O,CCCC[n+]1cc[nH]c1,O=C([O-])c1ccccc1O
319.97,100.0,-3.780994743,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
387.07,101.325,-4.098352584,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
343.15,100.0,-5.403677882,CCCCC(=O)[O-].OCC[NH2+]c1ccccc1,OCC[NH2+]c1ccccc1,CCCCC(=O)[O-]
308.15,101.325,-2.801811581,CCCCn1cc[n+](C)c1.N#CS[Hg-2](SC#N)(SC#N)SC#N,CCCCn1cc[n+](C)c1,N#CS[Hg-2](SC#N)(SC#N)SC#N
328.46,101.325,-2.107018309,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
333.15,101.3,-3.608221551,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+]1(CCO)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
308.15,101.325,-2.549765222,C[n+]1ccn(Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(Cc2ccccc2)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333.15,20010.0,-3.042823881,CCCC[n+]1ccccc1C.F[B-](F)(F)F,CCCC[n+]1ccccc1C,F[B-](F)(F)F
293.0,101.325,-2.357041279,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
322.46,101.325,-1.822631133,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
323.15,123600.0,-2.744195648,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.1,101.325,-2.26336438,CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)F
298.15,100.0,-2.938407207,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.3,101.0,-0.544727175,CCCCCCCC[P+](CC)(CC)CC.Clc1n[n-]c2ccccc12,CCCCCCCC[P+](CC)(CC)CC,Clc1n[n-]c2ccccc12
265.11,100.0,-0.438504962,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
389.76,100.0,-5.012386827,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
308.15,101.325,-0.798507696,CCCCCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1,CCCCCCn1cc[n+](C)c1C,O=[N+]([O-])c1cn[n-]c1
348.15,100900.0,-3.721402646,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
298.22,10480.0,-3.042823881,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
283.09,101.325,-0.023780529,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
303.15,101.0,-2.633870803,N#CC(=C=[N-])C#N.OCC[n+]1ccccc1,OCC[n+]1ccccc1,N#CC(=C=[N-])C#N
333.0,101.325,-3.932225713,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,30070.0,-2.855970331,CCCC[n+]1ccccc1.F[B-](F)(F)F,CCCC[n+]1ccccc1,F[B-](F)(F)F
323.15,101.325,-1.682008605,CCCC[P+](CCCC)(CCCC)CCCC.NCCS(=O)(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,NCCS(=O)(=O)[O-]
348.0,100.0,-5.132802928,CCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,CCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F
333.0,101.325,-0.42556578,C[N+](C)(C)CCO.NC(Cc1ccccc1)C(=O)[O-],C[N+](C)(C)CCO,NC(Cc1ccccc1)C(=O)[O-]
283.0,101.325,-1.980501594,CCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
278.15,101.325,-1.041287222,CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,100.0,2.388762789,C[N+](C)(C)CCO.O=S(=O)([O-])CC(O)CN1CCOCC1,C[N+](C)(C)CCO,O=S(=O)([O-])CC(O)CN1CCOCC1
297.79,1150.0,-2.446455463,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F
333.15,200000.0,-1.09631493,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
303.15,101.325,-1.801809805,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,CCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
323.15,101.325,-1.760260802,CCCCCCCCCCn1cc[n+](C)c1.CCCCCCCCCCn1cc[n+](C)c1.FC(F)F.O=S(=O)([O-])[O-],CCCCCCCCCCn1cc[n+](C)c1,CCCCCCCCCCn1cc[n+](C)c1
323.15,102.0,-2.878838522,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCCCn1cc[n+](C)c1,O=[N+]([O-])[O-]
298.15,100.0,-0.301105093,CCCCCCCC(=O)[O-].CN(C)C(N)=[N+](C)C,CN(C)C(N)=[N+](C)C,CCCCCCCC(=O)[O-]
321.48,100.0,-3.830443018,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,20500.0,-3.270958905,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[P+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
328.0,100.0,-4.721704002,CCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,CCn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F
373.15,100.0,-4.762643045,CCCCC[P+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,CCCCC[P+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)F
323.15,64740.0,-2.419118909,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,CCCC[n+]1cccc(C)c1,F[B-](F)(F)F
293.139,101.325,-2.405356375,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
288.15,101.325,-2.16674387,CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCn1cc[n+](CCCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
284.55,101.325,0.693647056,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
348.15,100.0,-3.917035547,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.0,101.325,-2.975929646,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)c1ccccc1,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)c1ccccc1
308.35,101.325,-2.214574216,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
363.15,15000.0,-4.147745339,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
328.15,101.325,-1.207311706,C[n+]1ccn(Cc2ccccc2)c1.[Cl-],C[n+]1ccn(Cc2ccccc2)c1,[Cl-]
278.15,100.0,0.39035147,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
303.15,100.0,-1.843473903,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCn1cc[n+](C)c1,F[B-](F)(F)F
298.1,101.325,-4.074541935,C[NH3+].O=C[O-],C[NH3+],O=C[O-]
333.15,101.325,-3.758443917,CCCN.O=C[O-],O=C[O-],O=C[O-]
318.15,100.0,-2.701124241,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
408.1,101.325,-3.746508567,CCCC[n+]1ccccc1.[Br-],CCCC[n+]1ccccc1,[Br-]
305.65,101.325,-3.472156471,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
322.9,101.325,-3.009831198,CCC#N.CCCC[n+]1cc[nH]c1.N#CNC#N,CCCC[n+]1cc[nH]c1,CCCC[n+]1cc[nH]c1
338.15,101.325,-4.128936007,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
348.15,101.325,-3.661653468,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.15,101.325,-0.653926467,CCCCCCCCn1cc[n+](C)c1.[I-],CCCCCCCCn1cc[n+](C)c1,[I-]
333.0,101.325,-4.418690619,CCn1cc[n+](C)c1.F[B-](F)(F)F,CCn1cc[n+](C)c1,F[B-](F)(F)F
328.15,101.325,-1.928266714,N#CCCn1cc[n+](Cc2ccccc2)c1.N#C[S-],N#CCCn1cc[n+](Cc2ccccc2)c1,N#C[S-]
328.15,50140.0,-4.135166557,CCCC[n+]1cccc(C)c1.N#CNC#N,CCCC[n+]1cccc(C)c1,N#CNC#N
363.15,101.325,-4.458475807,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
303.15,101.325,-2.889572078,CCCOCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCOCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
353.0,101.325,-4.374058465,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
318.15,101.325,-4.071018737,CC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
323.15,199900.0,-1.760260802,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
313.0,101.325,-3.432688049,CC[NH+]1C=CN=C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[NH+]1C=CN=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
315.63,101.325,-2.659260037,CCP(=O)(O)O.CC[N+]1(C)CCCC1,CC[N+]1(C)CCCC1,CC[N+]1(C)CCCC1
308.15,101.325,-3.292791508,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
